,Unnamed,UNIT,DATEn,TIMEn,Hour,DESCn,ENTRIESn_hourly,EXITSn_hourly,maxpressurei,maxdewpti,mindewpti,minpressurei,meandewpti,meanpressurei,fog,rain,meanwindspdi,mintempi,meantempi,maxtempi,precipi,thunder
11235,11235,R385,2011-05-03,09:00:00,9,REGULAR,3744.0,588.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11236,11236,R385,2011-05-03,13:00:00,13,REGULAR,1468.0,532.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11237,11237,R385,2011-05-03,17:00:00,17,REGULAR,1687.0,1217.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11238,11238,R385,2011-05-03,21:00:00,21,REGULAR,1152.0,2221.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11239,11239,R386,2011-05-03,01:00:00,1,REGULAR,326.0,750.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11240,11240,R386,2011-05-03,05:00:00,5,REGULAR,127.0,139.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11241,11241,R386,2011-05-03,09:00:00,9,REGULAR,2629.0,1243.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11242,11242,R386,2011-05-03,13:00:00,13,REGULAR,1543.0,1045.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11243,11243,R386,2011-05-03,17:00:00,17,REGULAR,1816.0,1846.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11244,11244,R386,2011-05-03,21:00:00,21,REGULAR,1152.0,2087.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11245,11245,R387,2011-05-03,01:00:00,1,REGULAR,417.0,778.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11246,11246,R387,2011-05-03,05:00:00,5,REGULAR,128.0,146.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11247,11247,R387,2011-05-03,09:00:00,9,REGULAR,2481.0,1117.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11248,11248,R387,2011-05-03,13:00:00,13,REGULAR,1585.0,1114.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11249,11249,R387,2011-05-03,17:00:00,17,REGULAR,2190.0,1494.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11250,11250,R387,2011-05-03,21:00:00,21,REGULAR,1412.0,1759.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11251,11251,R388,2011-05-03,01:00:00,1,REGULAR,284.0,746.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11252,11252,R388,2011-05-03,05:00:00,5,REGULAR,121.0,151.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11253,11253,R388,2011-05-03,09:00:00,9,REGULAR,3121.0,783.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11254,11254,R388,2011-05-03,13:00:00,13,REGULAR,1230.0,811.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11255,11255,R388,2011-05-03,17:00:00,17,REGULAR,1281.0,1766.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11256,11256,R388,2011-05-03,21:00:00,21,REGULAR,929.0,1916.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11257,11257,R389,2011-05-03,01:00:00,1,REGULAR,107.0,119.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11258,11258,R389,2011-05-03,05:00:00,5,REGULAR,49.0,32.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11259,11259,R389,2011-05-03,09:00:00,9,REGULAR,1329.0,235.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11260,11260,R389,2011-05-03,13:00:00,13,REGULAR,464.0,153.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11261,11261,R389,2011-05-03,17:00:00,17,REGULAR,683.0,403.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11262,11262,R389,2011-05-03,21:00:00,21,REGULAR,386.0,390.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11263,11263,R390,2011-05-03,01:00:00,1,REGULAR,472.0,1212.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11264,11264,R390,2011-05-03,05:00:00,5,REGULAR,79.0,148.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11265,11265,R390,2011-05-03,09:00:00,9,REGULAR,3180.0,1336.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11266,11266,R390,2011-05-03,13:00:00,13,REGULAR,2612.0,2238.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11267,11267,R390,2011-05-03,17:00:00,17,REGULAR,2258.0,3529.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11268,11268,R390,2011-05-03,21:00:00,21,REGULAR,2559.0,3608.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11269,11269,R391,2011-05-03,01:00:00,1,REGULAR,164.0,573.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11270,11270,R391,2011-05-03,05:00:00,5,REGULAR,64.0,60.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11271,11271,R391,2011-05-03,09:00:00,9,REGULAR,3357.0,497.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11272,11272,R391,2011-05-03,13:00:00,13,REGULAR,1700.0,367.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11273,11273,R391,2011-05-03,17:00:00,17,REGULAR,1165.0,900.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11274,11274,R391,2011-05-03,21:00:00,21,REGULAR,643.0,1031.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11275,11275,R392,2011-05-03,01:00:00,1,REGULAR,153.0,614.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11276,11276,R392,2011-05-03,05:00:00,5,REGULAR,41.0,90.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11277,11277,R392,2011-05-03,09:00:00,9,REGULAR,2381.0,316.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11278,11278,R392,2011-05-03,13:00:00,13,REGULAR,1877.0,594.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11279,11279,R392,2011-05-03,17:00:00,17,REGULAR,1328.0,1308.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11280,11280,R392,2011-05-03,21:00:00,21,REGULAR,779.0,2199.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11281,11281,R393,2011-05-03,01:00:00,1,REGULAR,79.0,456.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11282,11282,R393,2011-05-03,05:00:00,5,REGULAR,40.0,44.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11283,11283,R393,2011-05-03,09:00:00,9,REGULAR,1920.0,793.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11284,11284,R393,2011-05-03,13:00:00,13,REGULAR,969.0,430.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11285,11285,R393,2011-05-03,17:00:00,17,REGULAR,1303.0,742.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11286,11286,R393,2011-05-03,21:00:00,21,REGULAR,366.0,1477.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11287,11287,R394,2011-05-03,01:00:00,1,REGULAR,180.0,752.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11288,11288,R394,2011-05-03,05:00:00,5,REGULAR,68.0,101.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11289,11289,R394,2011-05-03,09:00:00,9,REGULAR,3262.0,558.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11290,11290,R394,2011-05-03,13:00:00,13,REGULAR,1806.0,671.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11291,11291,R394,2011-05-03,17:00:00,17,REGULAR,1004.0,1111.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11292,11292,R394,2011-05-03,21:00:00,21,REGULAR,668.0,1936.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11293,11293,R395,2011-05-03,01:00:00,1,REGULAR,142.0,510.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11294,11294,R395,2011-05-03,05:00:00,5,REGULAR,52.0,74.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11295,11295,R395,2011-05-03,09:00:00,9,REGULAR,2709.0,355.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11296,11296,R395,2011-05-03,13:00:00,13,REGULAR,1222.0,430.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11297,11297,R395,2011-05-03,17:00:00,17,REGULAR,805.0,957.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11298,11298,R395,2011-05-03,21:00:00,21,REGULAR,580.0,1784.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11299,11299,R396,2011-05-03,01:00:00,1,REGULAR,129.0,382.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11300,11300,R396,2011-05-03,05:00:00,5,REGULAR,34.0,48.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11301,11301,R396,2011-05-03,09:00:00,9,REGULAR,1756.0,454.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11302,11302,R396,2011-05-03,13:00:00,13,REGULAR,943.0,421.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11303,11303,R396,2011-05-03,17:00:00,17,REGULAR,812.0,759.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11304,11304,R396,2011-05-03,21:00:00,21,REGULAR,606.0,1480.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11305,11305,R397,2011-05-03,01:00:00,1,REGULAR,98.0,139.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11306,11306,R397,2011-05-03,05:00:00,5,REGULAR,30.0,25.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11307,11307,R397,2011-05-03,09:00:00,9,REGULAR,1087.0,150.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11308,11308,R397,2011-05-03,13:00:00,13,REGULAR,621.0,349.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11309,11309,R397,2011-05-03,17:00:00,17,REGULAR,613.0,321.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11310,11310,R397,2011-05-03,21:00:00,21,REGULAR,353.0,328.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11311,11311,R398,2011-05-03,01:00:00,1,REGULAR,151.0,539.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11312,11312,R398,2011-05-03,05:00:00,5,REGULAR,53.0,95.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11313,11313,R398,2011-05-03,09:00:00,9,REGULAR,1900.0,858.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11314,11314,R398,2011-05-03,13:00:00,13,REGULAR,1612.0,680.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11315,11315,R398,2011-05-03,17:00:00,17,REGULAR,1283.0,1270.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11316,11316,R398,2011-05-03,21:00:00,21,REGULAR,840.0,1816.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11317,11317,R399,2011-05-03,01:00:00,1,REGULAR,107.0,242.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11318,11318,R399,2011-05-03,05:00:00,5,REGULAR,74.0,51.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11319,11319,R399,2011-05-03,09:00:00,9,REGULAR,2277.0,253.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11320,11320,R399,2011-05-03,13:00:00,13,REGULAR,643.0,217.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11321,11321,R399,2011-05-03,17:00:00,17,REGULAR,828.0,480.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11322,11322,R399,2011-05-03,21:00:00,21,REGULAR,514.0,788.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11323,11323,R400,2011-05-03,01:00:00,1,REGULAR,56.0,131.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11324,11324,R400,2011-05-03,05:00:00,5,REGULAR,25.0,35.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11325,11325,R400,2011-05-03,09:00:00,9,REGULAR,1305.0,637.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11326,11326,R400,2011-05-03,13:00:00,13,REGULAR,570.0,333.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11327,11327,R400,2011-05-03,17:00:00,17,REGULAR,1291.0,292.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11328,11328,R400,2011-05-03,21:00:00,21,REGULAR,420.0,430.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11329,11329,R401,2011-05-03,01:00:00,1,REGULAR,116.0,445.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11330,11330,R401,2011-05-03,05:00:00,5,REGULAR,36.0,66.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11331,11331,R401,2011-05-03,09:00:00,9,REGULAR,1237.0,247.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11332,11332,R401,2011-05-03,13:00:00,13,REGULAR,679.0,242.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11333,11333,R401,2011-05-03,17:00:00,17,REGULAR,600.0,615.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11334,11334,R401,2011-05-03,21:00:00,21,REGULAR,356.0,928.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11335,11335,R402,2011-05-03,01:00:00,1,REGULAR,58.0,402.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11336,11336,R402,2011-05-03,05:00:00,5,REGULAR,31.0,56.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11337,11337,R402,2011-05-03,09:00:00,9,REGULAR,1236.0,138.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11338,11338,R402,2011-05-03,13:00:00,13,REGULAR,530.0,220.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11339,11339,R402,2011-05-03,17:00:00,17,REGULAR,424.0,651.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11340,11340,R402,2011-05-03,21:00:00,21,REGULAR,258.0,979.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11341,11341,R403,2011-05-03,01:00:00,1,REGULAR,92.0,473.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11342,11342,R403,2011-05-03,05:00:00,5,REGULAR,45.0,83.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11343,11343,R403,2011-05-03,09:00:00,9,REGULAR,2195.0,268.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11344,11344,R403,2011-05-03,13:00:00,13,REGULAR,743.0,243.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11345,11345,R403,2011-05-03,17:00:00,17,REGULAR,609.0,878.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11346,11346,R403,2011-05-03,21:00:00,21,REGULAR,302.0,1594.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11347,11347,R404,2011-05-03,01:00:00,1,REGULAR,136.0,372.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11348,11348,R404,2011-05-03,05:00:00,5,REGULAR,78.0,72.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11349,11349,R404,2011-05-03,09:00:00,9,REGULAR,2991.0,126.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11350,11350,R404,2011-05-03,13:00:00,13,REGULAR,1017.0,204.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11351,11351,R404,2011-05-03,17:00:00,17,REGULAR,862.0,686.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11352,11352,R404,2011-05-03,21:00:00,21,REGULAR,531.0,901.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11353,11353,R405,2011-05-03,01:00:00,1,REGULAR,244.0,99.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11354,11354,R405,2011-05-03,05:00:00,5,REGULAR,75.0,15.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11355,11355,R405,2011-05-03,09:00:00,9,REGULAR,1975.0,184.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11356,11356,R405,2011-05-03,13:00:00,13,REGULAR,1093.0,123.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11357,11357,R405,2011-05-03,17:00:00,17,REGULAR,1306.0,286.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11358,11358,R405,2011-05-03,21:00:00,21,REGULAR,778.0,318.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11359,11359,R406,2011-05-03,01:00:00,1,REGULAR,360.0,178.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11360,11360,R406,2011-05-03,05:00:00,5,REGULAR,105.0,24.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11361,11361,R406,2011-05-03,09:00:00,9,REGULAR,2360.0,359.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11362,11362,R406,2011-05-03,13:00:00,13,REGULAR,1620.0,391.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11363,11363,R406,2011-05-03,17:00:00,17,REGULAR,1970.0,548.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11364,11364,R406,2011-05-03,21:00:00,21,REGULAR,1361.0,566.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11365,11365,R407,2011-05-03,01:00:00,1,REGULAR,139.0,337.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11366,11366,R407,2011-05-03,05:00:00,5,REGULAR,55.0,65.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11367,11367,R407,2011-05-03,09:00:00,9,REGULAR,998.0,720.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11368,11368,R407,2011-05-03,13:00:00,13,REGULAR,645.0,378.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11369,11369,R407,2011-05-03,17:00:00,17,REGULAR,907.0,757.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11370,11370,R407,2011-05-03,21:00:00,21,REGULAR,554.0,857.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11371,11371,R408,2011-05-03,01:00:00,1,REGULAR,398.0,129.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11372,11372,R408,2011-05-03,05:00:00,5,REGULAR,129.0,29.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11373,11373,R408,2011-05-03,09:00:00,9,REGULAR,2713.0,241.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11374,11374,R408,2011-05-03,13:00:00,13,REGULAR,425.0,149.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11375,11375,R408,2011-05-03,13:05:31,13,REGULAR,0.0,0.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11376,11376,R408,2011-05-03,17:00:00,17,REGULAR,4922.0,1025.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11377,11377,R408,2011-05-03,21:00:00,21,REGULAR,1865.0,735.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11378,11378,R409,2011-05-03,01:00:00,1,REGULAR,201.0,536.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11379,11379,R409,2011-05-03,05:00:00,5,REGULAR,60.0,70.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
11380,11380,R409,2011-05-03,09:00:00,9,REGULAR,1776.0,504.0,30.14,59.0,50.0,29.94,54.0,30.05,0.0,0.0,7.0,55.0,65.0,75.0,0.0,0.0
